time, || threshold, || frequencyHz, || amplitude, || filename
1.2135107517242432,2000,0.0,2092.0,/peak_capture_87_by_threshold_2000.wav
1.2142908573150635,2000,997.4025974025975,2064.0,/peak_capture_88_by_threshold_2000.wav
1.214946985244751,2000,997.4025974025975,2035.0,/peak_capture_89_by_threshold_2000.wav
1.2159218788146973,2000,997.4025974025975,2004.0,/peak_capture_90_by_threshold_2000.wav
1.3295600414276123,2000,1000.0,2006.0,/peak_capture_91_by_threshold_2000.wav
1.3300719261169434,2000,0.0,2014.0,/peak_capture_92_by_threshold_2000.wav
1.3303499221801758,2000,997.4025974025975,2020.0,/peak_capture_93_by_threshold_2000.wav
1.3306019306182861,2000,997.4025974025975,2026.0,/peak_capture_94_by_threshold_2000.wav
1.4000680446624756,2000,997.4025974025975,2032.0,/peak_capture_95_by_threshold_2000.wav
1.4003770351409912,2000,997.4025974025975,2036.0,/peak_capture_96_by_threshold_2000.wav
1.40065598487854,2000,997.4025974025975,2041.0,/peak_capture_97_by_threshold_2000.wav
1.400994062423706,2000,0.0,2044.0,/peak_capture_98_by_threshold_2000.wav
1.401258945465088,2000,0.0,2047.0,/peak_capture_99_by_threshold_2000.wav
1.4015181064605713,2000,0.0,2050.0,/peak_capture_100_by_threshold_2000.wav
1.4017729759216309,2000,0.0,2052.0,/peak_capture_101_by_threshold_2000.wav
1.4020321369171143,2000,0.0,2054.0,/peak_capture_102_by_threshold_2000.wav
1.4955251216888428,2000,0.0,2055.0,/peak_capture_103_by_threshold_2000.wav
1.495978832244873,2000,0.0,2056.0,/peak_capture_104_by_threshold_2000.wav
1.4963769912719727,2000,0.0,2057.0,/peak_capture_105_by_threshold_2000.wav
1.4967730045318604,2000,0.0,2057.0,/peak_capture_106_by_threshold_2000.wav
1.4971580505371094,2000,997.4025974025975,2057.0,/peak_capture_107_by_threshold_2000.wav
1.4976918697357178,2000,997.4025974025975,2056.0,/peak_capture_108_by_threshold_2000.wav
1.4980740547180176,2000,997.4025974025975,2055.0,/peak_capture_109_by_threshold_2000.wav
1.4984278678894043,2000,997.4025974025975,2054.0,/peak_capture_110_by_threshold_2000.wav
1.5867269039154053,2000,997.4025974025975,2051.0,/peak_capture_111_by_threshold_2000.wav
1.5870888233184814,2000,0.0,2049.0,/peak_capture_112_by_threshold_2000.wav
1.58742094039917,2000,0.0,2047.0,/peak_capture_113_by_threshold_2000.wav
1.5877509117126465,2000,0.0,2043.0,/peak_capture_114_by_threshold_2000.wav
1.5880749225616455,2000,0.0,2040.0,/peak_capture_115_by_threshold_2000.wav
1.5884079933166504,2000,0.0,2037.0,/peak_capture_116_by_threshold_2000.wav
1.58872389793396,2000,0.0,2033.0,/peak_capture_117_by_threshold_2000.wav
1.5890419483184814,2000,0.0,2029.0,/peak_capture_118_by_threshold_2000.wav
1.6755261421203613,2000,0.0,2025.0,/peak_capture_119_by_threshold_2000.wav
1.6759300231933594,2000,997.4025974025975,2019.0,/peak_capture_120_by_threshold_2000.wav
1.6762900352478027,2000,1994.805194805195,2014.0,/peak_capture_121_by_threshold_2000.wav
1.676671028137207,2000,1994.805194805195,2010.0,/peak_capture_122_by_threshold_2000.wav
1.677018165588379,2000,1994.805194805195,2005.0,/peak_capture_123_by_threshold_2000.wav
3.9326789379119873,2000,1000.0,2010.0,/peak_capture_124_by_threshold_2000.wav
3.9331939220428467,2000,0.0,2024.0,/peak_capture_125_by_threshold_2000.wav
3.9334518909454346,2000,0.0,2037.0,/peak_capture_126_by_threshold_2000.wav
4.002744913101196,2000,0.0,2050.0,/peak_capture_127_by_threshold_2000.wav
4.003072023391724,2000,0.0,2061.0,/peak_capture_128_by_threshold_2000.wav
4.003375053405762,2000,0.0,2070.0,/peak_capture_129_by_threshold_2000.wav
4.003989934921265,2000,0.0,2079.0,/peak_capture_130_by_threshold_2000.wav
4.004367113113403,2000,0.0,2086.0,/peak_capture_131_by_threshold_2000.wav
4.004689931869507,2000,997.4025974025975,2092.0,/peak_capture_132_by_threshold_2000.wav
4.004999876022339,2000,997.4025974025975,2096.0,/peak_capture_133_by_threshold_2000.wav
4.00541090965271,2000,0.0,2100.0,/peak_capture_134_by_threshold_2000.wav
4.09379506111145,2000,0.0,2102.0,/peak_capture_135_by_threshold_2000.wav
4.094067811965942,2000,0.0,2104.0,/peak_capture_136_by_threshold_2000.wav
4.094295024871826,2000,0.0,2105.0,/peak_capture_137_by_threshold_2000.wav
4.094913005828857,2000,0.0,2105.0,/peak_capture_138_by_threshold_2000.wav
4.095190048217773,2000,997.4025974025975,2105.0,/peak_capture_139_by_threshold_2000.wav
4.095462799072266,2000,997.4025974025975,2104.0,/peak_capture_140_by_threshold_2000.wav
4.095707178115845,2000,1994.805194805195,2104.0,/peak_capture_141_by_threshold_2000.wav
4.095979928970337,2000,0.0,2103.0,/peak_capture_142_by_threshold_2000.wav
4.186110973358154,2000,0.0,2101.0,/peak_capture_143_by_threshold_2000.wav
4.186371088027954,2000,0.0,2100.0,/peak_capture_144_by_threshold_2000.wav
4.186861038208008,2000,0.0,2098.0,/peak_capture_145_by_threshold_2000.wav
4.187160015106201,2000,0.0,2097.0,/peak_capture_146_by_threshold_2000.wav
4.187413930892944,2000,997.4025974025975,2095.0,/peak_capture_147_by_threshold_2000.wav
4.187656879425049,2000,997.4025974025975,2094.0,/peak_capture_148_by_threshold_2000.wav
4.1878907680511475,2000,1994.805194805195,2092.0,/peak_capture_149_by_threshold_2000.wav
4.188155889511108,2000,0.0,2090.0,/peak_capture_150_by_threshold_2000.wav
4.279510974884033,2000,0.0,2087.0,/peak_capture_151_by_threshold_2000.wav
4.279927968978882,2000,0.0,2086.0,/peak_capture_152_by_threshold_2000.wav
4.280292987823486,2000,0.0,2084.0,/peak_capture_153_by_threshold_2000.wav
4.280637979507446,2000,0.0,2081.0,/peak_capture_154_by_threshold_2000.wav
4.28097677230835,2000,997.4025974025975,2078.0,/peak_capture_155_by_threshold_2000.wav
4.281315088272095,2000,997.4025974025975,2075.0,/peak_capture_156_by_threshold_2000.wav
4.281635046005249,2000,997.4025974025975,2072.0,/peak_capture_157_by_threshold_2000.wav
4.281957149505615,2000,0.0,2068.0,/peak_capture_158_by_threshold_2000.wav
4.37260890007019,2000,0.0,2064.0,/peak_capture_159_by_threshold_2000.wav
4.3729448318481445,2000,0.0,2060.0,/peak_capture_160_by_threshold_2000.wav
4.3732500076293945,2000,0.0,2054.0,/peak_capture_161_by_threshold_2000.wav
4.373552083969116,2000,0.0,2049.0,/peak_capture_162_by_threshold_2000.wav
4.373968124389648,2000,0.0,2044.0,/peak_capture_163_by_threshold_2000.wav
4.374386787414551,2000,997.4025974025975,2037.0,/peak_capture_164_by_threshold_2000.wav
4.374747037887573,2000,997.4025974025975,2030.0,/peak_capture_165_by_threshold_2000.wav
4.3750669956207275,2000,0.0,2023.0,/peak_capture_166_by_threshold_2000.wav
4.462180137634277,2000,0.0,2015.0,/peak_capture_167_by_threshold_2000.wav
4.462855815887451,2000,0.0,2007.0,/peak_capture_168_by_threshold_2000.wav
4.463202953338623,2000,0.0,2003.0,/peak_capture_169_by_threshold_2000.wav
4.46346378326416,2000,0.0,2014.0,/peak_capture_170_by_threshold_2000.wav
4.463717937469482,2000,997.4025974025975,2025.0,/peak_capture_171_by_threshold_2000.wav
4.463935852050781,2000,1994.805194805195,2035.0,/peak_capture_172_by_threshold_2000.wav
4.4641430377960205,2000,0.0,2044.0,/peak_capture_173_by_threshold_2000.wav
4.464349985122681,2000,0.0,2053.0,/peak_capture_174_by_threshold_2000.wav
4.55716609954834,2000,0.0,2060.0,/peak_capture_175_by_threshold_2000.wav
4.557514905929565,2000,0.0,2066.0,/peak_capture_176_by_threshold_2000.wav
4.557815074920654,2000,0.0,2071.0,/peak_capture_177_by_threshold_2000.wav
4.558089971542358,2000,0.0,2074.0,/peak_capture_178_by_threshold_2000.wav
4.558353900909424,2000,0.0,2076.0,/peak_capture_179_by_threshold_2000.wav
4.558603048324585,2000,0.0,2078.0,/peak_capture_180_by_threshold_2000.wav
4.558836936950684,2000,0.0,2077.0,/peak_capture_181_by_threshold_2000.wav
4.5590760707855225,2000,997.4025974025975,2076.0,/peak_capture_182_by_threshold_2000.wav
4.652629852294922,2000,997.4025974025975,2073.0,/peak_capture_183_by_threshold_2000.wav
4.652934789657593,2000,0.0,2069.0,/peak_capture_184_by_threshold_2000.wav
4.653221845626831,2000,0.0,2065.0,/peak_capture_185_by_threshold_2000.wav
4.653490781784058,2000,0.0,2061.0,/peak_capture_186_by_threshold_2000.wav
4.653752088546753,2000,0.0,2055.0,/peak_capture_187_by_threshold_2000.wav
4.654016971588135,2000,0.0,2049.0,/peak_capture_188_by_threshold_2000.wav
4.654268980026245,2000,997.4025974025975,2044.0,/peak_capture_189_by_threshold_2000.wav
4.654521942138672,2000,0.0,2037.0,/peak_capture_190_by_threshold_2000.wav
